STATE,ENTRSIZE,FIRM,ESTB,EMPL,PAYR,RCPT,Year
0,20,11,20,2383,209008,1264026.0,2012
0,21,5,10,1981,143574,755367.0,2012
0,22,8,20,6898,536752,2175655.0,2012
0,23,6,14,4244,311446,1536332.0,2012
0,24,4,9,0,0,0.0,2012
0,25,7,13,0,117164,0.0,2012
0,26,12,55,18318,1150146,4916792.0,2012
0,1,4092,4222,79390,5170167,24201269.0,2012
0,2,2303,2303,3665,213633,1237138.0,2012
0,3,746,746,4901,224899,1056866.0,2012
0,4,326,326,3769,195071,842912.0,2012
0,5,166,166,2748,143283,675950.0,2012
0,6,3541,3541,15083,776886,3812866.0,2012
0,7,103,104,2194,128786,590207.0,2012
0,8,62,62,1622,96115,415590.0,2012
0,9,56,60,1803,98535,459656.0,2012
0,10,34,35,1221,68119,279282.0,2012
0,11,54,55,2311,137617,564127.0,2012
0,12,66,68,3725,244164,1168853.0,2012
0,13,44,46,3588,210307,1063960.0,2012
0,14,25,30,2704,194157,951468.0,2012
0,15,20,35,3106,225062,1230718.0,2012
0,16,15,21,1957,148499,840869.0,2012
0,17,8,10,1570,111155,745698.0,2012
0,18,11,14,2266,195204,1008783.0,2012
0,19,4039,4081,43150,2634606,13132077.0,2012
0,20,11,20,2383,209008,1264026.0,2012
0,21,5,10,1981,143574,755367.0,2012
0,22,8,20,6898,536752,2175655.0,2012
0,23,6,14,4244,311446,1536332.0,2012
0,24,4,9,0,0,0.0,2012
0,25,7,13,0,117164,0.0,2012
0,26,12,55,18318,1150146,4916792.0,2012
0,1,415024,421717,3371161,164641824,605966974.0,2012
0,2,276566,276571,446165,16455699,84223497.0,2012
0,3,68222,68247,446500,16939026,63954568.0,2012
0,4,25640,25669,299924,12806873,45754776.0,2012
0,5,12809,12867,214398,9885467,34644675.0,2012
0,6,383237,383354,1406987,56087065,228577516.0,2012
0,7,7628,7686,165663,7900154,27576668.0,2012
0,8,5104,5170,136656,6705020,23390988.0,2012
0,9,3497,3572,110678,5485848,18830591.0,2012
0,10,2528,2591,92486,4766269,16326999.0,2012
0,11,3418,3553,149025,7773726,27657023.0,2012
0,12,4176,4550,246772,13160684,46048235.0,2012
0,13,1788,2141,148957,8151934,29293323.0,2012
0,14,1541,2023,177080,9915667,34907478.0,2012
0,15,667,985,103882,5942103,20413068.0,2012
0,16,557,1009,117734,6793440,22650884.0,2012
0,17,249,543,69790,4171802,13893420.0,2012
0,18,131,339,43211,2507053,8887429.0,2012
0,19,414521,417516,2968921,139360765,518453622.0,2012
0,20,169,504,72130,4419429,15034901.0,2012
0,21,69,324,37741,2265644,7267917.0,2012
0,22,70,295,45476,2650850,8364997.0,2012
0,23,43,204,33671,2354392,7749824.0,2012
0,24,23,232,19317,1343566,4208481.0,2012
0,25,53,698,56169,3605531,11736934.0,2012
0,26,76,1944,137736,8641647,33150298.0,2012
0,1,85082,85801,657508,28408472,111574869.0,2012
0,2,55854,55854,87039,3342638,19296516.0,2012
0,3,14323,14330,93463,3227831,13109038.0,2012
0,4,5282,5287,61821,2388206,9156385.0,2012
0,5,2758,2773,46136,1919028,6962325.0,2012
0,6,78217,78244,288459,10877703,48524264.0,2012
0,7,1623,1635,35237,1511055,5396225.0,2012
0,8,1087,1096,29015,1302698,4761777.0,2012
0,9,769,781,24261,1087939,3837923.0,2012
0,10,554,564,20154,940433,3346564.0,2012
0,11,757,788,33115,1555910,5585986.0,2012
0,12,952,1013,55859,2641571,9592190.0,2012
0,13,371,430,30689,1477926,5353434.0,2012
0,14,335,402,37510,1867999,6768340.0,2012
0,15,145,209,23008,1094329,3924430.0,2012
0,16,110,195,21422,979508,3456268.0,2012
0,17,43,88,12006,584170,1931146.0,2012
0,18,23,43,6447,379433,1626130.0,2012
0,19,84986,85488,617182,26300674,104104677.0,2012
0,20,32,77,11115,536329,1933993.0,2012
0,21,9,46,2899,152909,565900.0,2012
0,22,13,30,7000,324541,1083538.0,2012
0,23,6,16,1194,49133,185253.0,2012
0,24,6,49,0,0,0.0,2012
0,25,18,66,12441,749162,2635822.0,2012
0,26,12,29,1475,87606,340030.0,2012
0,1,18895,19026,166696,7538877,30066710.0,2012
0,2,11710,11710,18154,845293,4255045.0,2012
0,3,3526,3527,23067,802571,3165519.0,2012
0,4,1311,1312,15273,595064,2296923.0,2012
0,5,691,691,11492,468996,1736183.0,2012
0,6,17238,17240,67986,2711924,11453670.0,2012
0,7,373,375,8035,345595,1271812.0,2012
0,8,274,275,7320,325133,1307660.0,2012
0,9,181,186,5729,251707,876724.0,2012
0,10,135,137,4978,234274,870808.0,2012
0,11,181,184,7960,363153,1480229.0,2012
0,12,217,225,12782,613850,2448662.0,2012
0,13,97,108,8115,393161,1467037.0,2012
0,14,80,91,9347,455895,1907658.0,2012
0,15,32,43,5284,249325,1097542.0,2012
0,16,35,38,6489,332859,1206567.0,2012
0,17,14,18,3944,253700,758593.0,2012
0,18,9,16,2639,154211,675640.0,2012
0,19,18866,18936,150608,6684787,26822602.0,2012
0,20,11,28,4613,246792,910838.0,2012
0,21,2,4,0,0,0.0,2012
0,22,4,5,3081,121467,402312.0,2012
0,23,1,1,0,0,0.0,2012
0,24,1,12,0,0,0.0,2012
0,25,7,35,0,0,0.0,2012
0,26,3,5,0,0,0.0,2012
0,1,18895,19026,166696,7538877,30066710.0,2012
0,2,11710,11710,18154,845293,4255045.0,2012
0,3,3526,3527,23067,802571,3165519.0,2012
0,4,1311,1312,15273,595064,2296923.0,2012
0,5,691,691,11492,468996,1736183.0,2012
0,6,17238,17240,67986,2711924,11453670.0,2012
0,7,373,375,8035,345595,1271812.0,2012
0,8,274,275,7320,325133,1307660.0,2012
0,9,181,186,5729,251707,876724.0,2012
0,10,135,137,4978,234274,870808.0,2012
0,11,181,184,7960,363153,1480229.0,2012
0,12,217,225,12782,613850,2448662.0,2012
0,13,97,108,8115,393161,1467037.0,2012
0,14,80,91,9347,455895,1907658.0,2012
0,15,32,43,5284,249325,1097542.0,2012
0,16,35,38,6489,332859,1206567.0,2012
0,17,14,18,3944,253700,758593.0,2012
0,18,9,16,2639,154211,675640.0,2012
0,19,18866,18936,150608,6684787,26822602.0,2012
0,20,11,28,4613,246792,910838.0,2012
0,21,2,4,0,0,0.0,2012
0,22,4,5,3081,121467,402312.0,2012
0,23,1,1,0,0,0.0,2012
0,24,1,12,0,0,0.0,2012
0,25,7,35,0,0,0.0,2012
0,26,3,5,0,0,0.0,2012
0,1,3279,3327,59563,3005656,9930140.0,2012
0,2,1318,1318,2224,120720,564079.0,2012
0,3,625,625,4191,176503,670708.0,2012
0,4,358,358,4216,188857,629195.0,2012
0,5,217,218,3693,181962,576223.0,2012
0,6,2518,2519,14324,668042,2440205.0,2012
0,7,141,141,3101,151588,489945.0,2012
0,8,105,105,2817,135183,431176.0,2012
0,9,76,76,2418,120254,398754.0,2012
0,10,57,57,2040,110175,331744.0,2012
0,11,94,94,4020,200441,625490.0,2012
0,12,117,118,6906,349434,1104175.0,2012
0,13,48,52,4020,195159,637813.0,2012
0,14,54,58,6205,328127,1047288.0,2012
0,15,20,23,3188,162507,507735.0,2012
0,16,20,24,2709,149744,490805.0,2012
0,17,5,7,1428,79564,193781.0,2012
0,18,3,3,0,0,0.0,2012
0,19,3258,3277,54002,2707176,8886284.0,2012
0,20,3,13,0,0,0.0,2012
0,21,2,2,0,0,0.0,2012
0,22,5,8,0,0,0.0,2012
0,23,2,10,0,0,0.0,2012
0,24,2,3,0,0,0.0,2012
0,25,2,2,0,0,0.0,2012
0,26,5,12,869,53369,196090.0,2012
0,1,3279,3327,59563,3005656,9930140.0,2012
0,2,1318,1318,2224,120720,564079.0,2012
0,3,625,625,4191,176503,670708.0,2012
0,4,358,358,4216,188857,629195.0,2012
0,5,217,218,3693,181962,576223.0,2012
0,6,2518,2519,14324,668042,2440205.0,2012
0,7,141,141,3101,151588,489945.0,2012
0,8,105,105,2817,135183,431176.0,2012
0,9,76,76,2418,120254,398754.0,2012
0,10,57,57,2040,110175,331744.0,2012
0,11,94,94,4020,200441,625490.0,2012
0,12,117,118,6906,349434,1104175.0,2012
0,13,48,52,4020,195159,637813.0,2012
0,14,54,58,6205,328127,1047288.0,2012
0,15,20,23,3188,162507,507735.0,2012
0,16,20,24,2709,149744,490805.0,2012
0,17,5,7,1428,79564,193781.0,2012
0,18,3,3,0,0,0.0,2012
0,19,3258,3277,54002,2707176,8886284.0,2012
0,20,3,13,0,0,0.0,2012
0,21,2,2,0,0,0.0,2012
0,22,5,8,0,0,0.0,2012
0,23,2,10,0,0,0.0,2012
0,24,2,3,0,0,0.0,2012
0,25,2,2,0,0,0.0,2012
0,26,5,12,869,53369,196090.0,2012
0,1,10056,10078,53150,1855957,8290979.0,2012
0,2,7641,7641,12066,403415,2527586.0,2012
0,3,1441,1442,9200,284545,1137943.0,2012
0,4,397,397,4650,163198,678668.0,2012
0,5,167,168,2794,103125,407660.0,2012
0,6,9646,9648,28710,954283,4751857.0,2012
0,7,98,98,2128,76099,258051.0,2012
0,8,64,67,1636,76285,341690.0,2012
0,9,41,41,1275,50943,197778.0,2012
0,10,31,31,1155,44231,153441.0,2012
0,11,35,35,1561,56428,224706.0,2012
0,12,54,56,3181,123476,537129.0,2012
0,13,16,17,1287,36931,138469.0,2012
0,14,33,36,3702,153235,642593.0,2012
0,15,14,17,2448,81086,288022.0,2012
0,16,9,10,1843,43282,252542.0,2012
0,17,3,3,0,0,0.0,2012
0,18,1,3,0,0,0.0,2012
0,19,10045,10062,50344,1734163,7892202.0,2012
0,20,3,3,1206,47411,154661.0,2012
0,22,2,2,0,0,0.0,2012
0,23,1,1,0,0,0.0,2012
0,25,3,8,0,0,0.0,2012
0,26,2,2,0,0,0.0,2012
0,1,10056,10078,53150,1855957,8290979.0,2012
0,2,7641,7641,12066,403415,2527586.0,2012
0,3,1441,1442,9200,284545,1137943.0,2012
0,4,397,397,4650,163198,678668.0,2012
0,5,167,168,2794,103125,407660.0,2012
0,6,9646,9648,28710,954283,4751857.0,2012
0,7,98,98,2128,76099,258051.0,2012
0,8,64,67,1636,76285,341690.0,2012
0,9,41,41,1275,50943,197778.0,2012
0,10,31,31,1155,44231,153441.0,2012
0,11,35,35,1561,56428,224706.0,2012
0,12,54,56,3181,123476,537129.0,2012
0,13,16,17,1287,36931,138469.0,2012
0,14,33,36,3702,153235,642593.0,2012
0,15,14,17,2448,81086,288022.0,2012
0,16,9,10,1843,43282,252542.0,2012
0,17,3,3,0,0,0.0,2012
0,18,1,3,0,0,0.0,2012
0,19,10045,10062,50344,1734163,7892202.0,2012
0,20,3,3,1206,47411,154661.0,2012
0,22,2,2,0,0,0.0,2012
0,23,1,1,0,0,0.0,2012
0,25,3,8,0,0,0.0,2012
0,26,2,2,0,0,0.0,2012
0,1,18237,18324,119500,4831634,16302127.0,2012
0,2,12751,12751,18908,689485,3355034.0,2012
0,3,2759,2760,17955,598457,2169682.0,2012
0,4,992,992,11566,414673,1350702.0,2012
0,5,481,482,8065,326069,1008680.0,2012
0,6,16983,16985,56494,2028684,7884098.0,2012
0,7,308,308,6720,287198,895398.0,2012
0,8,196,196,5271,229124,694719.0,2012
0,9,139,142,4360,178635,538602.0,2012
0,10,104,104,3715,157139,492152.0,2012
0,11,132,134,5817,279768,821912.0,2012
0,12,181,187,10614,472047,1398213.0,2012
0,13,63,66,5147,239634,792702.0,2012
0,14,50,54,5807,254414,711754.0,2012
0,15,30,41,4505,205181,610241.0,2012
0,16,22,35,4315,194790,558983.0,2012
0,17,8,10,2010,61123,202542.0,2012
0,18,5,6,666,35224,93311.0,2012
0,19,18221,18268,115441,4622961,15694627.0,2012
0,20,6,9,2078,93733,282428.0,2012
0,21,3,37,1414,85299,260817.0,2012
0,22,1,1,0,0,0.0,2012
0,25,3,3,286,16677,0.0,2012
0,26,3,6,0,0,0.0,2012
0,1,18237,18324,119500,4831634,16302127.0,2012
0,2,12751,12751,18908,689485,3355034.0,2012
0,3,2759,2760,17955,598457,2169682.0,2012
0,4,992,992,11566,414673,1350702.0,2012
0,5,481,482,8065,326069,1008680.0,2012
0,6,16983,16985,56494,2028684,7884098.0,2012
0,7,308,308,6720,287198,895398.0,2012
0,8,196,196,5271,229124,694719.0,2012
0,9,139,142,4360,178635,538602.0,2012
0,10,104,104,3715,157139,492152.0,2012
0,11,132,134,5817,279768,821912.0,2012
0,12,181,187,10614,472047,1398213.0,2012
0,13,63,66,5147,239634,792702.0,2012
0,14,50,54,5807,254414,711754.0,2012
0,15,30,41,4505,205181,610241.0,2012
0,16,22,35,4315,194790,558983.0,2012
0,17,8,10,2010,61123,202542.0,2012
0,18,5,6,666,35224,93311.0,2012
0,19,18221,18268,115441,4622961,15694627.0,2012
0,20,6,9,2078,93733,282428.0,2012
0,21,3,37,1414,85299,260817.0,2012
0,22,1,1,0,0,0.0,2012
0,25,3,3,286,16677,0.0,2012
0,26,3,6,0,0,0.0,2012
0,1,4879,4963,40859,1934302,7512219.0,2012
0,2,2647,2647,4948,170879,854558.0,2012
0,3,1139,1142,7461,295158,1086981.0,2012
0,4,408,410,4785,223106,785279.0,2012
0,5,216,217,3635,177325,661824.0,2012
0,6,4410,4416,20829,866468,3388642.0,2012
0,7,123,125,2649,126720,473196.0,2012
0,8,83,87,2174,110418,396854.0,2012
0,9,51,51,1583,84640,300467.0,2012
0,10,44,48,1573,83810,318725.0,2012
0,11,44,54,1856,94984,359410.0,2012
0,12,52,60,2859,151480,559241.0,2012
0,13,28,36,2238,131522,472038.0,2012
0,14,22,32,2365,128756,501104.0,2012
0,15,10,23,1264,53989,250463.0,2012
0,16,5,12,0,0,0.0,2012
0,17,3,11,651,52975,268844.0,2012
0,18,1,4,0,0,0.0,2012
0,19,4876,4959,40634,1921119,7454120.0,2012
0,20,1,1,0,0,0.0,2012
0,22,1,2,0,0,0.0,2012
0,23,1,1,0,0,0.0,2012
0,1,4879,4963,40859,1934302,7512219.0,2012
0,2,2647,2647,4948,170879,854558.0,2012
0,3,1139,1142,7461,295158,1086981.0,2012
0,4,408,410,4785,223106,785279.0,2012
0,5,216,217,3635,177325,661824.0,2012
0,6,4410,4416,20829,866468,3388642.0,2012
0,7,123,125,2649,126720,473196.0,2012
0,8,83,87,2174,110418,396854.0,2012
0,9,51,51,1583,84640,300467.0,2012
0,10,44,48,1573,83810,318725.0,2012
0,11,44,54,1856,94984,359410.0,2012
0,12,52,60,2859,151480,559241.0,2012
0,13,28,36,2238,131522,472038.0,2012
0,14,22,32,2365,128756,501104.0,2012
0,15,10,23,1264,53989,250463.0,2012
0,16,5,12,0,0,0.0,2012
0,17,3,11,651,52975,268844.0,2012
0,18,1,4,0,0,0.0,2012
0,19,4876,4959,40634,1921119,7454120.0,2012
0,20,1,1,0,0,0.0,2012
0,22,1,2,0,0,0.0,2012
0,23,1,1,0,0,0.0,2012
0,1,17265,17491,146220,6116294,27294945.0,2012
0,2,10681,10681,16493,639123,4964952.0,2012
0,3,2991,2991,19692,667600,3210036.0,2012
0,4,1222,1223,14360,533210,2377960.0,2012
0,5,711,713,11913,467011,1849416.0,2012
0,6,15605,15608,62458,2306944,12402364.0,2012
0,7,404,410,8774,355395,1402712.0,2012
0,8,257,257,6932,299535,1161215.0,2012
0,9,195,198,6185,280401,1068607.0,2012
0,10,130,131,4693,201534,825288.0,2012
0,11,202,214,8811,395576,1496749.0,2012
0,12,247,265,14435,659185,2682425.0,2012
0,13,93,114,7571,355042,1413758.0,2012
0,14,72,101,7966,428848,1513086.0,2012
0,15,24,44,3832,189967,757102.0,2012
0,16,13,54,3060,121082,470266.0,2012
0,17,8,22,0,77393,0.0,2012
0,18,4,7,1284,68942,330528.0,2012
0,19,17254,17425,137708,5739844,25821788.0,2012
0,20,5,20,1937,83262,392839.0,2012
0,21,1,1,0,0,0.0,2012
0,22,1,12,0,0,0.0,2012
0,24,3,32,0,0,0.0,2012
0,25,1,1,0,0,0.0,2012
0,1,17265,17491,146220,6116294,27294945.0,2012
0,2,10681,10681,16493,639123,4964952.0,2012
0,3,2991,2991,19692,667600,3210036.0,2012
0,4,1222,1223,14360,533210,2377960.0,2012
0,5,711,713,11913,467011,1849416.0,2012
0,6,15605,15608,62458,2306944,12402364.0,2012
0,7,404,410,8774,355395,1402712.0,2012
0,8,257,257,6932,299535,1161215.0,2012
0,9,195,198,6185,280401,1068607.0,2012
0,10,130,131,4693,201534,825288.0,2012
0,11,202,214,8811,395576,1496749.0,2012
0,12,247,265,14435,659185,2682425.0,2012
0,13,93,114,7571,355042,1413758.0,2012
0,14,72,101,7966,428848,1513086.0,2012
0,15,24,44,3832,189967,757102.0,2012
0,16,13,54,3060,121082,470266.0,2012
0,17,8,22,0,77393,0.0,2012
0,18,4,7,1284,68942,330528.0,2012
0,19,17254,17425,137708,5739844,25821788.0,2012
0,20,5,20,1937,83262,392839.0,2012
0,21,1,1,0,0,0.0,2012
0,22,1,12,0,0,0.0,2012
0,24,3,32,0,0,0.0,2012
0,25,1,1,0,0,0.0,2012
0,1,7394,7437,31202,1127544,5238828.0,2012
0,2,5745,5745,8923,274777,1793062.0,2012
0,3,988,988,6404,204054,935577.0,2012
0,4,284,284,3304,119463,494470.0,2012
0,5,125,126,2067,78250,340009.0,2012
0,6,7142,7143,20698,676544,3563118.0,2012
0,7,78,79,1672,68348,288023.0,2012
0,8,41,42,1119,46331,167065.0,2012
0,9,27,27,861,36386,137761.0,2012
0,10,19,20,699,39388,149951.0,2012
0,11,24,24,1097,49671,174980.0,2012
0,12,29,37,1665,70951,228213.0,2012
0,13,11,16,903,44742,160318.0,2012
0,14,8,12,593,28327,112786.0,2012
0,15,3,3,0,0,0.0,2012
0,16,4,11,0,0,0.0,2012
0,17,3,16,895,26179,112852.0,2012
0,19,7389,7430,31034,1120458,5204903.0,2012
0,20,2,2,0,0,0.0,2012
0,23,1,1,0,0,0.0,2012
0,24,1,2,0,0,0.0,2012
0,26,1,2,0,0,0.0,2012
0,1,7394,7437,31202,1127544,5238828.0,2012
0,2,5745,5745,8923,274777,1793062.0,2012
0,3,988,988,6404,204054,935577.0,2012
0,4,284,284,3304,119463,494470.0,2012
0,5,125,126,2067,78250,340009.0,2012
0,6,7142,7143,20698,676544,3563118.0,2012
0,7,78,79,1672,68348,288023.0,2012
0,8,41,42,1119,46331,167065.0,2012
0,9,27,27,861,36386,137761.0,2012
0,10,19,20,699,39388,149951.0,2012
0,11,24,24,1097,49671,174980.0,2012
0,12,29,37,1665,70951,228213.0,2012
0,13,11,16,903,44742,160318.0,2012
0,14,8,12,593,28327,112786.0,2012
0,15,3,3,0,0,0.0,2012
0,16,4,11,0,0,0.0,2012
0,17,3,16,895,26179,112852.0,2012
0,19,7389,7430,31034,1120458,5204903.0,2012
0,20,2,2,0,0,0.0,2012
0,23,1,1,0,0,0.0,2012
0,24,1,2,0,0,0.0,2012
0,26,1,2,0,0,0.0,2012
0,1,5122,5155,40318,1998208,6938921.0,2012
0,2,3361,3361,5323,198946,982200.0,2012
0,3,855,855,5493,198943,732592.0,2012
0,4,311,311,3667,150635,543188.0,2012
0,5,151,158,2477,116290,382330.0,2012
0,6,4678,4685,16960,664814,2640310.0,2012
0,7,99,99,2158,100112,317088.0,2012
0,8,67,67,1746,80689,261398.0,2012
0,9,60,60,1850,84973,319230.0,2012
0,10,36,36,1301,69882,204455.0,2012
0,11,46,49,1993,115889,402510.0,2012
0,12,59,65,3417,201148,634132.0,2012
0,13,19,21,1408,81735,271299.0,2012
0,14,17,18,1525,90397,332071.0,2012
0,15,15,15,2223,137815,376526.0,2012
0,16,11,11,1899,90607,308698.0,2012
0,17,1,1,0,0,0.0,2012
0,18,2,4,0,0,0.0,2012
0,19,5110,5131,37411,1770166,6328151.0,2012
0,20,1,1,0,0,0.0,2012
0,21,2,2,0,0,0.0,2012
0,23,1,2,0,0,0.0,2012
0,25,6,17,2513,197912,537095.0,2012
0,26,2,2,0,0,0.0,2012
0,1,5122,5155,40318,1998208,6938921.0,2012
0,2,3361,3361,5323,198946,982200.0,2012
0,3,855,855,5493,198943,732592.0,2012
0,4,311,311,3667,150635,543188.0,2012
0,5,151,158,2477,116290,382330.0,2012
0,6,4678,4685,16960,664814,2640310.0,2012
0,7,99,99,2158,100112,317088.0,2012
0,8,67,67,1746,80689,261398.0,2012
0,9,60,60,1850,84973,319230.0,2012
0,10,36,36,1301,69882,204455.0,2012
0,11,46,49,1993,115889,402510.0,2012
0,12,59,65,3417,201148,634132.0,2012
0,13,19,21,1408,81735,271299.0,2012
0,14,17,18,1525,90397,332071.0,2012
0,15,15,15,2223,137815,376526.0,2012
0,16,11,11,1899,90607,308698.0,2012
0,17,1,1,0,0,0.0,2012
0,18,2,4,0,0,0.0,2012
0,19,5110,5131,37411,1770166,6328151.0,2012
0,20,1,1,0,0,0.0,2012
0,21,2,2,0,0,0.0,2012
0,23,1,2,0,0,0.0,2012
0,25,6,17,2513,197912,537095.0,2012
0,26,2,2,0,0,0.0,2012
0,1,165862,170002,1629581,88043182,304014454.0,2012
0,2,103833,103835,181560,6693726,30176939.0,2012
0,3,29840,29846,195990,7972296,27692177.0,2012
0,4,11717,11727,137065,6318903,21024693.0,2012
0,5,5642,5661,94562,4716455,15613227.0,2012
0,6,151032,151069,609177,25701380,94507036.0,2012
0,7,3486,3508,75899,3926643,12808752.0,2012
0,8,2292,2315,61402,3275011,10757631.0,2012
0,9,1592,1629,50512,2725797,8896778.0,2012
0,10,1174,1191,42970,2394267,7953289.0,2012
0,11,1562,1631,68181,3864848,13077883.0,2012
0,12,1963,2163,116554,6775433,22527862.0,2012
0,13,868,1037,72932,4330556,14791721.0,2012
0,14,754,1031,87959,5393261,17987518.0,2012
0,15,332,490,51549,3267898,10554384.0,2012
0,16,287,528,63933,4149600,13239876.0,2012
0,17,146,313,42204,2687239,8421030.0,2012
0,18,67,196,22795,1358703,4466180.0,2012
0,19,165555,167101,1366067,69850636,239989940.0,2012
0,20,98,249,42044,2799805,9377454.0,2012
0,21,45,196,26767,1667437,5410503.0,2012
0,22,42,141,26251,1720134,5683558.0,2012
0,23,33,175,28554,2049755,6920375.0,2012
0,24,11,31,9354,778778,2075020.0,2012
0,25,28,532,37012,2498714,7966571.0,2012
0,26,50,1577,93532,6677923,26591033.0,2012
0,1,68636,70215,682659,37261693,128680954.0,2012
0,2,43825,43826,75574,2798597,12111690.0,2012
0,3,11831,11833,77441,3213953,10875372.0,2012
0,4,4489,4492,52276,2448595,8013430.0,2012
0,5,2219,2225,37300,1883295,6099011.0,2012
0,6,62364,62376,242591,10344440,37099503.0,2012
0,7,1400,1415,30540,1583859,5109101.0,2012
0,8,918,930,24612,1330830,4308423.0,2012
0,9,632,644,20043,1103964,3521342.0,2012
0,10,515,520,18835,1051446,3384014.0,2012
0,11,677,702,29524,1679899,5401054.0,2012
0,12,842,920,50370,2927458,9601265.0,2012
0,13,379,454,31660,1887422,6579055.0,2012
0,14,319,430,37252,2221870,7230364.0,2012
0,15,166,244,25514,1599421,4892278.0,2012
0,16,151,281,33301,2119447,6722764.0,2012
0,17,80,171,21777,1406822,4323580.0,2012
0,18,36,80,12357,727626,2486644.0,2012
0,19,68479,69167,578376,29984504,100659387.0,2012
0,20,45,140,19195,1278638,4320905.0,2012
0,21,22,63,10390,673762,2065449.0,2012
0,22,19,57,10781,724733,2437555.0,2012
0,23,19,121,14895,1075362,3352149.0,2012
0,24,6,14,0,0,0.0,2012
0,25,16,204,16902,1076488,3891479.0,2012
0,26,30,449,26662,2060367,10750294.0,2012
0,1,68636,70215,682659,37261693,128680954.0,2012
0,2,43825,43826,75574,2798597,12111690.0,2012
0,3,11831,11833,77441,3213953,10875372.0,2012
0,4,4489,4492,52276,2448595,8013430.0,2012
0,5,2219,2225,37300,1883295,6099011.0,2012
0,6,62364,62376,242591,10344440,37099503.0,2012
0,7,1400,1415,30540,1583859,5109101.0,2012
0,8,918,930,24612,1330830,4308423.0,2012
0,9,632,644,20043,1103964,3521342.0,2012
0,10,515,520,18835,1051446,3384014.0,2012
0,11,677,702,29524,1679899,5401054.0,2012
0,12,842,920,50370,2927458,9601265.0,2012
0,13,379,454,31660,1887422,6579055.0,2012
0,14,319,430,37252,2221870,7230364.0,2012
0,15,166,244,25514,1599421,4892278.0,2012
0,16,151,281,33301,2119447,6722764.0,2012
0,17,80,171,21777,1406822,4323580.0,2012
0,18,36,80,12357,727626,2486644.0,2012
0,19,68479,69167,578376,29984504,100659387.0,2012
0,20,45,140,19195,1278638,4320905.0,2012
0,21,22,63,10390,673762,2065449.0,2012
0,22,19,57,10781,724733,2437555.0,2012
0,23,19,121,14895,1075362,3352149.0,2012
0,24,6,14,0,0,0.0,2012
0,25,16,204,16902,1076488,3891479.0,2012
0,26,30,449,26662,2060367,10750294.0,2012
0,1,91490,93000,821579,43017559,151693725.0,2012
0,2,57086,57086,100795,3661870,16908111.0,2012
0,3,16912,16913,111167,4425496,15665848.0,2012
0,4,6674,6680,78173,3536146,11953539.0,2012
0,5,3140,3150,52465,2553727,8588468.0,2012
0,6,83812,83829,342600,14177239,53115966.0,2012
0,7,1916,1922,41668,2128933,7074374.0,2012
0,8,1230,1240,32940,1735894,5819776.0,2012
0,9,867,890,27471,1449797,4875752.0,2012
0,10,590,600,21664,1202622,4120319.0,2012
0,11,787,827,34335,1933830,6789321.0,2012
0,12,968,1067,57191,3315585,11259778.0,2012
0,13,442,525,37030,2180426,7476905.0,2012
0,14,379,496,43954,2740428,9527284.0,2012
0,15,145,211,22507,1437445,5060828.0,2012
0,16,123,202,26504,1744229,5757500.0,2012
0,17,58,109,17116,1099282,3637399.0,2012
0,18,27,63,7961,485127,1532066.0,2012
0,19,91344,91981,712941,35630837,126047268.0,2012
0,20,47,82,19175,1378716,4679151.0,2012
0,21,20,96,13679,832074,2909386.0,2012
0,22,23,79,14080,924151,3057205.0,2012
0,23,12,44,10268,747775,2901075.0,2012
0,24,6,8,3301,345408,717031.0,2012
0,25,11,60,4755,321966,886524.0,2012
0,26,27,650,43380,2836632,10496085.0,2012
0,1,91490,93000,821579,43017559,151693725.0,2012
0,2,57086,57086,100795,3661870,16908111.0,2012
0,3,16912,16913,111167,4425496,15665848.0,2012
0,4,6674,6680,78173,3536146,11953539.0,2012
0,5,3140,3150,52465,2553727,8588468.0,2012
0,6,83812,83829,342600,14177239,53115966.0,2012
0,7,1916,1922,41668,2128933,7074374.0,2012
0,8,1230,1240,32940,1735894,5819776.0,2012
0,9,867,890,27471,1449797,4875752.0,2012
0,10,590,600,21664,1202622,4120319.0,2012
0,11,787,827,34335,1933830,6789321.0,2012
0,12,968,1067,57191,3315585,11259778.0,2012
0,13,442,525,37030,2180426,7476905.0,2012
0,14,379,496,43954,2740428,9527284.0,2012
0,15,145,211,22507,1437445,5060828.0,2012
0,16,123,202,26504,1744229,5757500.0,2012
0,17,58,109,17116,1099282,3637399.0,2012
0,18,27,63,7961,485127,1532066.0,2012
0,19,91344,91981,712941,35630837,126047268.0,2012
0,20,47,82,19175,1378716,4679151.0,2012
0,21,20,96,13679,832074,2909386.0,2012
0,22,23,79,14080,924151,3057205.0,2012
0,23,12,44,10268,747775,2901075.0,2012
0,24,6,8,3301,345408,717031.0,2012
0,25,11,60,4755,321966,886524.0,2012
0,26,27,650,43380,2836632,10496085.0,2012
0,1,5826,6787,125343,7763930,23639775.0,2012
0,2,2922,2923,5191,233259,1157138.0,2012
0,3,1097,1100,7382,332847,1150957.0,2012
0,4,554,555,6616,334162,1057724.0,2012
0,5,283,286,4797,279433,925748.0,2012
0,6,4856,4864,23986,1179701,4291567.0,2012
0,7,170,171,3691,213851,625277.0,2012
0,8,145,145,3850,208287,629432.0,2012
0,9,94,95,2998,172036,499684.0,2012
0,10,71,71,2471,140199,448956.0,2012
